Sequence No.,V,D,air density,humidity,I,S_a,S_b,y (% relative to rated power)
12913,6.320499,62.86618,1.271876411,65.345979,0.096709674,0.028870507,0.018530185,24.3
12914,6.40079,64.51747,1.272287556,64.970669,0.105731355,0.012666759,0.024573806,23.35
12915,6.378111,63.27056,1.27248519,64.698904,0.094797315,0.036731211,0.02085417,20.88
12916,5.739067,62.7927,1.272700222,64.517993,0.080295281,0.041488924,0.005877457,16.55
12917,5.71156,60.36911,1.271984313,64.34105,0.113626943,0.04810572,0.036742483,20.10333333
12918,5.532548,61.16055,1.271504341,64.365053,0.102394991,0.033654112,0.047265076,15.23666667
12919,5.367105,57.27671,1.271014783,64.934963,0.091354538,0.033751421,0.05958352,11.38666667
12920,5.307568,58.18708,1.270409696,65.723671,0.122019916,0.006536434,0.029353341,12.51333333
12921,5.895736,58.79582,1.270757623,64.557073,0.078015145,0.047574403,0.034692958,12.54333333
12922,5.485906,53.32648,1.270344044,64.49796,0.117372791,0.039540392,0.013536752,10.78333333
12923,5.511248,53.81516,1.270238243,63.924678,0.091561657,0.03075952,0.02022437,7.916666667
12924,4.892573,60.46138,1.270022971,65.176574,0.15264829,0.01887331,0.00428843,6.903333333
12925,5.341554,58.30496,1.270187857,64.893504,0.171706492,0.019858985,0.027671654,5.49
12926,5.562284,57.2231,1.269944625,64.045682,0.095230143,0.018468968,0.02095457,10.49666667
12927,5.360545,46.68032,1.26974352,63.387698,0.120807399,0.034685718,0.00503292,6.086666667
12928,6.026551,49.48286,1.269725133,62.602957,0.102670715,0.027313203,0.024101517,5.993333333
12929,5.601163,42.07436,1.269494892,62.963787,0.109992835,0.101974488,0.051793516,6.03
12930,5.845117,46.53957,1.269194912,62.626365,0.11359723,0.024378987,0.020436335,9.023333333
12931,5.485072,50.2502,1.269255377,62.990566,0.098205748,0.054220222,0.040794821,7.926666667
12932,5.40138,49.7032,1.269057194,63.453556,0.093099726,0.026155816,0.043469962,10.21
12933,5.039106,46.8267,1.268627378,64.336886,0.159239218,0.064322929,0.023662589,11.68
12934,4.889734,36.69785,1.268328299,64.246826,0.146971553,0.057231478,0.030862913,6.71
12935,5.311914,5.645533,1.26450615,62.506551,0.11464843,0.064719458,0.044419698,6.713333333
12936,8.825175,2.346899,1.260617035,58.730035,0.102567371,0.011661695,0.048550424,36.57
12937,9.399277,3.307583,1.260902943,56.692405,0.086067077,0.015217738,0.030086468,40.72666667
12938,7.651853,0.0580656,1.259728779,61.145552,0.065194287,0.007283002,0.036398572,36.57666667
12939,7.782716,5.510366,1.259555757,62.004482,0.093687345,0.010385304,0.045267382,35.61333333
12940,6.610244,3.405669,1.258960615,62.278429,0.112660803,0.066064884,0.044033023,40.1
12941,7.726804,1.016928,1.257588136,65.420169,0.078142684,0.006598656,0.022091704,36.20333333
12942,6.734098,355.7292,1.25699137,66.053158,0.085198834,0.041806532,0.035997146,22.15333333
12943,5.899634,359.1837,1.256867026,66.773431,0.062128007,0.039263432,0.079628818,26.44333333
12944,5.843401,350.5907,1.256565808,70.897288,0.135538242,0.01828478,0.046276447,26.04333333
12945,5.724631,349.8365,1.258642451,78.484638,0.131224039,0.090931397,0.004265683,10.28333333
12946,5.354338,341.2507,1.259887042,82.115753,0.177756597,0.094752735,0.053184107,13.48
12947,6.793298,314.8411,1.257616402,91.365222,0.059243934,0.012436448,0.046436794,25.74
12948,6.564341,311.2605,1.257373214,92.325517,0.059860144,0.074620044,0.064101542,58.43666667
12949,6.883791,309.3646,1.256817077,93.063838,0.152084513,0.174724497,0.080361871,38.34666667
12950,8.676541,303.1974,1.255625438,92.780175,0.076794647,0.004685634,0.062270281,24.86
12951,8.488194,303.9903,1.255202287,93.458987,0.077892388,0.010418633,0.052669633,15.62
12952,8.51692,304.2591,1.255286265,93.740667,0.067411435,0.014983421,0.029898097,14.45333333
12953,8.746615,301.0338,1.254410523,94.194134,0.080555255,0.05648999,0.058419318,14.85
12954,10.50756,304.6346,1.253060599,94.79618,0.085366469,0.105232241,0.063429984,8.713333333
12955,10.97313,309.6378,1.253215094,94.944558,0.055739411,0.002439645,0.051797198,39.25
12956,11.15381,308.6382,1.251875661,94.931666,0.064104194,0.05726901,0.069388568,38.09333333
12957,11.43637,301.3755,1.251185466,94.632132,0.051304041,0.038941409,0.04905554,40.55666667
12958,12.40501,301.7312,1.250830214,94.104673,0.053683181,0.010575455,0.066386303,39.00333333
12959,12.6579,300.972,1.250622011,93.687903,0.049648551,0.01522106,0.074274454,58.88
12960,12.42267,303.7198,1.249372384,94.283403,0.064982906,0.013666682,0.065292227,71.85666667
12961,11.8141,301.1486,1.248836055,94.37207,0.075863731,0.029791937,0.083272032,69.39666667
12962,12.02216,303.2595,1.247613076,94.243729,0.051635896,0.030846988,0.062389883,80.16333333
12963,11.52525,305.2032,1.246484213,93.684927,0.075873998,0.068167958,0.067945131,77.17666667
12964,11.4419,311.0057,1.245682212,93.622044,0.064852201,0.087469368,0.08723249,88.39
12965,13.76702,329.3747,1.244342684,93.148147,0.07733293,0.059854124,0.089993233,85.63
12966,14.38803,338.5123,1.24491086,91.537602,0.072096527,0.104889611,0.078671548,81.24333333
12967,12.02729,343.5184,1.244505512,84.412448,0.102416172,0.174089322,0.006007643,78.30333333
12968,13.42373,340.2808,1.244744276,83.021495,0.084720566,0.085082998,0.052073997,87.11
12969,12.90003,339.8102,1.247574509,86.19815,0.097961245,0.049638467,0.049158499,99.91
12970,14.64485,336.5769,1.248168921,88.947518,0.054430179,0.106090223,0.085603809,97.92666667
12971,16.20804,343.7504,1.252098314,66.768273,0.066189188,0.116342431,0.058634891,100.0166667
12972,10.7409,31.65826,1.252814054,52.050809,0.120603488,0.103795327,0.04257854,63.84333333
12973,10.5508,33.72572,1.252530451,52.739937,0.115255431,0.06821072,0.020860631,77.48666667
12974,10.04251,34.20079,1.252837604,54.430622,0.1061397,0.02657143,0.030403055,73.08
12975,10.018,34.84579,1.253096845,54.068999,0.090098273,0.060486977,0.068016555,74.38333333
12976,9.335666,32.55156,1.253050796,53.577048,0.126044141,0.13875228,0.01042306,66.41333333
12977,10.35039,34.59017,1.253866874,56.079649,0.093920867,0.029140281,0.018447415,54.49
12978,9.405676,38.38154,1.253517408,54.69941,0.10187087,0.023560309,0.038585777,52.83666667
12979,9.10565,35.42253,1.253682022,54.37369,0.103620357,0.017448474,0.033348704,54.58
12980,9.250386,37.47308,1.254371909,55.911037,0.097043237,0.04768698,0.034879789,53.62666667
12981,8.426893,39.21679,1.254398117,57.160156,0.079145374,0.059114294,0.028673606,47.89
12982,8.556681,40.90425,1.254650983,56.537085,0.0815185,0.000202214,0.016136403,45.89333333
12983,8.137179,40.53463,1.254647159,57.895702,0.106406913,0.025408225,0.012660536,47.93666667
12984,8.162088,42.15062,1.254802911,57.141906,0.080972148,0.009133253,0.005227913,49.69
12985,7.592765,45.43444,1.254953975,55.341724,0.073415416,0.069626712,0.031767881,50.06666667
12986,7.023988,43.81445,1.254901237,55.188385,0.078157594,0.081940595,0.007523784,39.6
12987,7.294391,42.97582,1.255155464,56.432942,0.101449552,0.015528623,0.034778246,45.94666667
12988,6.761653,45.2735,1.25529987,57.673529,0.084096123,2.34E-06,0.023197817,38.98333333
12989,7.370945,39.49287,1.255554448,55.147323,0.105329574,0.007722708,0.044578117,27.76
12990,7.143623,44.93908,1.255906253,56.816981,0.09121758,0.022865844,0.048168605,25.35
12991,6.362842,43.30709,1.255754261,55.808283,0.092355649,0.068067503,0.023926287,22.85
12992,5.78829,44.52821,1.25547436,57.344836,0.086140415,0.061933521,0.005910249,27.16666667
12993,5.935256,43.19973,1.255658683,57.432117,0.096815571,0.06640771,0.000142052,25.25333333
12994,5.932802,42.71197,1.255713144,54.59487,0.10448439,0.057541923,0.005834725,22.20666667
12995,5.863498,43.92074,1.255673209,54.833903,0.079139619,0.054185421,0.002745381,19.83333333
12996,6.119738,42.01141,1.255689869,55.628364,0.087381682,0.063485199,0.017901087,16.2
12997,5.702465,50.19827,1.255925605,56.402392,0.104064172,0.013276629,0.014056137,15.69
12998,5.478015,47.63093,1.256188833,57.335314,0.081697549,0.100577973,0.074638511,13.55333333
12999,5.414019,47.40091,1.256181691,57.261125,0.094395956,0.027496022,0.034840225,12.64
13000,5.36526,47.80327,1.256552238,57.958584,0.0959407,0.028425578,0.020096183,15.65666667
13001,5.622302,50.13243,1.255994594,57.788782,0.100954431,0.042103231,0.006891463,12.1
13002,5.564369,48.66251,1.256587187,57.438862,0.092863216,0.071145477,0.059801096,7.483333333
13003,5.59587,45.19703,1.25662084,56.958616,0.115148994,0.053707478,0.029367667,8.066666667
13004,4.611216,49.48942,1.256044599,58.161712,0.093077423,0.013101535,0.013392506,9.956666667
13005,4.415234,55.1046,1.256017894,57.925655,0.098733521,0.025532903,0.004264079,7.45
13006,4.622668,352.0249,1.258821017,73.882913,0.129399927,0.018083358,0.018574636,3.363333333
13007,4.402852,229.8576,1.249441858,65.39339,0.070285192,0.040003516,0.035397512,1.28
13008,4.596508,224.655,1.249011792,65.709388,0.098126404,0.08989848,0.008708923,3.246666667
13009,4.773852,221.3015,1.248138963,66.493734,0.07026858,0.014187312,0.005733269,2.453333333
13010,5.344249,216.9356,1.248224342,66.1696,0.068358117,0.022894116,0.017761169,2.93
13011,6.929133,272.16,1.248416679,65.041486,0.072658123,0.038249839,0.042933429,8.83
13012,7.068256,275.3412,1.247967585,65.776635,0.073802406,0.020942914,0.051488535,8.346666667
13013,6.866789,268.0036,1.248389098,64.184143,0.101266109,0.054842588,0.030952489,9.673333333
13014,5.80141,264.1538,1.248355349,64.189498,0.088899164,0.044205609,0.016006815,9.803333333
13015,5.854355,261.3784,1.248900056,64.08357,0.127906217,0.017048775,0.059327555,15.77666667
13016,6.045268,260.3137,1.247940081,63.925075,0.127136895,0.014299616,0.041160335,18.81333333
13017,5.925665,257.9804,1.247927878,63.105817,0.08258425,0.026650219,0.036199279,22.48333333
13018,6.94036,246.5231,1.245951677,56.257982,0.079046865,0.020550556,0.04779174,34.28666667
13019,5.867924,255.4573,1.246096975,61.51273,0.108479404,0.035340932,0.014326176,17.98666667
13020,5.30529,256.6277,1.244686576,63.083006,0.073028468,0.017883108,0.022786227,13.56
13021,6.544003,253.3777,1.243877395,65.236877,0.084009039,0.033940169,0.022728185,8.033333333
13022,6.811502,253.3323,1.244162302,66.181899,0.08482922,0.008975816,0.011684237,9.953333333
13023,6.587982,253.6095,1.2442193,66.588354,0.086644803,0.020209605,0.022181808,12.85666667
13024,6.125817,228.7564,1.242748163,66.885905,0.095388615,0.06316276,0.037007677,16.5
13025,9.729024,228.7837,1.241918295,61.348283,0.041373256,0.023868175,0.045512604,17.87
13026,8.861648,229.3409,1.241959619,59.827402,0.070099941,0.016404245,0.032974893,19.08
13027,8.484232,226.2067,1.241394048,60.04759,0.068948056,0.017110472,0.038093129,14.70666667
13028,6.011201,251.8947,1.242278963,65.775445,0.118099012,0.077846187,0.064434258,19.45
13029,6.586795,258.1783,1.242902898,67.219757,0.082189411,0.011536954,0.029302636,38.07666667
13030,6.913992,250.7527,1.243418779,66.599859,0.075101533,0.021403139,0.048496904,11.98
13031,10.3452,228.8188,1.242109215,60.621269,0.070491996,0.042998871,0.026321258,16.10666667
13032,11.46926,227.0641,1.242400127,60.811501,0.051688749,0.040434832,0.045868367,14.38333333
13033,11.96408,231.077,1.242281846,61.817423,0.049572353,0.017299683,0.039428839,20.28333333
13034,11.16293,235.6286,1.242407286,60.958294,0.05314808,0.035847272,0.028007401,19.40333333
13035,8.936662,237.9774,1.243075296,66.635963,0.083589958,0.038842515,0.045063578,80.51333333
13036,8.706614,239.4332,1.241279954,66.782159,0.111426509,0.042646592,0.045871889,73.10666667
13037,10.27232,230.1944,1.240682249,64.425951,0.054253372,0.054488546,0.056401754,48.02
13038,12.0902,208.8951,1.242630844,77.34244,0.066768515,0.004594531,0.044505248,50.64
13039,11.62357,212.096,1.242276017,78.423344,0.073123361,0.004274036,0.036111302,83.38666667
13040,12.54969,209.8527,1.244703014,80.84977,0.062541099,0.003144792,0.035254448,82.31333333
13041,11.87333,213.0669,1.243868258,69.316102,0.070381671,0.019253571,0.052391264,90.42666667
13042,11.91953,210.8868,1.243446073,67.318147,0.070606584,0.014596023,0.036434376,94.79333333
13043,11.89245,213.3726,1.243634071,66.625448,0.070834496,0.02268199,0.029984017,89.38333333
13044,10.85976,214.2797,1.243266526,66.747643,0.060817486,0.024908241,0.027868384,87.95
13045,11.86365,205.6072,1.243302527,67.130689,0.077274169,0.018090512,0.0266736,83.08333333
13046,11.63939,205.9746,1.243992669,66.093031,0.06668291,0.010932514,0.030197302,85.70666667
13047,11.47071,206.0554,1.243904983,64.575521,0.071279311,0.004861301,0.022071324,85.37666667
13048,11.32313,203.9364,1.243333559,64.764169,0.068701905,0.010781438,0.031368191,84.51666667
13049,10.77212,199.3881,1.24367853,64.310701,0.081385911,0.005344792,0.016097199,75.51
13050,10.62883,196.7406,1.244213332,64.794122,0.059797306,0.026808114,0.022254864,79.60333333
13051,10.37033,197.5436,1.244443302,63.395632,0.045830364,0.005332635,0.022699584,78.57
13052,10.34526,199.3498,1.243993366,62.849131,0.054619111,0.022600143,0.014823093,75.73666667
13053,10.26284,197.5552,1.244729678,61.450444,0.038290152,0.028940319,0.030470868,69.28666667
13054,10.1478,194.6981,1.244555511,61.93684,0.051978311,0.016622694,0.013247688,68.57666667
13055,10.32406,194.0148,1.244405534,61.317934,0.04853607,0.005203496,0.026864064,62.80666667
13056,10.25549,192.4783,1.244752432,60.251909,0.051721127,0.01369769,0.023228286,60.18666667
13057,9.496425,185.3687,1.245295357,63.54659,0.052591844,0.033740608,0.027819071,55.87333333
13058,10.08698,185.5841,1.245453457,62.452992,0.048862028,0.013448154,0.018728822,57.85
13059,9.876792,182.0786,1.245933101,61.329637,0.04806828,0.024944439,0.015387995,52.57666667
13060,9.375635,181.7811,1.245760727,62.230026,0.041424672,0.021063602,0.005942535,49.95666667
13061,9.11476,180.3233,1.246069946,62.998502,0.051930627,0.023183714,0.014700693,60.54666667
13062,8.925595,177.3869,1.245626948,61.733513,0.061873421,0.007190572,0.013020827,58.52666667
13063,8.738147,175.1867,1.245428053,62.344683,0.071723627,0.032359665,0.01734638,54.94666667
13064,7.491479,149.928,1.246261143,64.62908,0.116901095,0.028206572,0.013550199,33.33666667
13065,8.647654,152.5105,1.245614251,64.764764,0.083527694,0.004203291,0.00529599,30.00666667
13066,7.929201,150.4957,1.248838387,68.990582,0.087267027,0.019914738,0.01821999,47.72333333
13067,7.397409,110.5893,1.216257687,64.348192,0.145542311,0.707310373,0.00900479,45.5
13068,7.627971,109.3062,1.216141676,63.914165,0.152944341,0.79316944,0.040155591,47.25666667
13069,7.955376,111.1322,1.216409247,63.383929,0.142981425,0.782359029,0.011425412,52.79
13070,6.943488,106.1593,1.216856904,66.253707,0.159139758,0.709220316,0.02754185,44.36333333
13071,7.109252,107.2686,1.21732771,67.935863,0.193044219,0.749917538,0.081708384,42.32666667
13072,7.839237,108.6591,1.217799255,67.328264,0.150014982,0.816149842,0.089116294,54.56666667
13073,9.231572,109.2655,1.217438916,65.737557,0.130050548,0.734046497,0.066522517,53.07666667
13074,8.202057,107.5217,1.216976919,65.939496,0.159179094,0.786719683,0.051918315,56.03666667
13075,7.971464,106.564,1.217357749,66.249147,0.129353153,0.806937235,0.056372816,52.68
13076,8.044489,107.5278,1.217751499,66.533604,0.151801687,0.738385778,0.024360132,54.17
13077,7.585275,108.5749,1.218679892,68.617652,0.153227273,0.826783261,0.031045772,67.51
13078,8.086127,108.7707,1.21928553,68.230042,0.145430068,0.776476435,0.040722817,78.9
13079,8.103273,108.3996,1.219274232,68.921551,0.151474842,0.821340572,0.047144451,70.09
13080,8.245234,107.9532,1.219499151,68.970149,0.135834471,0.792496195,0.054954652,73.25333333
13081,8.457912,108.262,1.220260134,68.832681,0.139358154,0.766530623,0.05395483,74.42
13082,8.396675,109.3352,1.220546004,70.302582,0.163019052,0.785856976,0.027835064,70.62666667
13083,8.559584,110.2165,1.220501943,69.898509,0.145090813,0.778278374,0.012240442,72.68666667
13084,9.353886,109.9006,1.221078402,70.411685,0.141202063,0.736126661,0.000227881,69.98666667
13085,10.08488,110.128,1.220871051,69.19966,0.128701184,0.720745149,0.020118287,74.24666667
13086,11.31205,110.9699,1.221082953,69.412112,0.141347855,0.673380256,0.015181891,64.52666667
13087,10.62166,110.2394,1.221717023,67.846598,0.128969766,0.695091602,0.003656717,91.11
13088,10.7629,108.8511,1.222547567,67.257447,0.125973018,0.650528856,0.043802819,91.90333333
13089,9.533893,107.4559,1.223244669,68.53632,0.141215241,0.666543481,0.04345742,98.00333333
13090,9.559058,107.3336,1.224598788,69.480351,0.128150703,0.66677452,0.047332453,98.69666667
13091,9.471838,107.2083,1.225671814,70.303773,0.121255347,0.60358611,0.009480998,91.09333333
13092,9.95471,108.4345,1.225978183,69.547796,0.143298901,0.671300229,0.017258638,91.36333333
13093,10.39347,107.8217,1.226226098,68.924326,0.128589105,0.626958003,0.018818761,96.35
13094,6.896365,154.5282,1.236736929,95.940166,0.068590975,0.009730253,0.016290281,14.09333333
13095,6.948813,156.7531,1.236431295,96.100246,0.055302683,0.012956222,0.033986324,23.52
13096,6.607181,164.8693,1.231361923,95.225843,0.058394662,0.043841151,0.011814436,15.86333333
13097,6.504707,171.6937,1.230572338,94.778923,0.061562266,0.059707897,0.01263629,16.76666667
13098,6.069888,168.8523,1.229740524,93.863261,0.068962739,0.016204579,0.006930743,16.51
13099,6.349289,172.9069,1.228766536,93.426259,0.057505951,0.05702681,0.000125069,18.53333333
13100,6.318349,178.0062,1.229112341,92.157696,0.06200824,0.059519938,0.021265246,11.02
13101,7.328698,175.3791,1.228167056,90.704463,0.038868841,0.020015786,0.012395469,13.92
13102,7.235319,174.1751,1.22799581,90.253173,0.050070647,0.00134664,0.013607506,14.08666667
13103,7.115988,170.9114,1.227757976,89.779869,0.051710163,0.017727176,0.022389292,13.85666667
13104,6.855546,173.4563,1.228222883,89.256973,0.047781883,0.022449123,0.019305141,21.09
13105,7.459192,180.8959,1.227557561,84.150801,0.037431802,0.022872727,0.008651503,18.66
